#timestamp tx ty tz qx qy qz qw
160.0472455300 -0.130914 -0.208663  0.539910 0.009368 -0.026476 -0.190092 0.981365
160.1473516000 -0.141872 -0.187518  0.608236 -0.008088 -0.048300 -0.192763 0.980022
160.2474040700 -0.152562 -0.180607  0.674761 -0.019439 -0.066229 -0.194364 0.978498
160.3474273500 -0.164294 -0.171344  0.747925 -0.024119 -0.078974 -0.195347 0.977252
160.4473863600 -0.167019 -0.167551  0.797316 -0.026499 -0.082535 -0.196019 0.976761
160.5473164800 -0.157046 -0.159437  0.788208 -0.029506 -0.078504 -0.197434 0.976722
160.6472386500 -0.144354 -0.158139  0.725540 -0.031039 -0.071620 -0.200065 0.976668
160.7471066700 -0.118827 -0.169859  0.649766 -0.026826 -0.056912 -0.202050 0.977352
160.8469813600 -0.090222 -0.184677  0.592053 -0.019425 -0.034190 -0.200689 0.978866
160.9467598800 -0.066231 -0.190141  0.537034 -0.015124 -0.014485 -0.198033 0.979972
161.0466921800 -0.061857 -0.189905  0.481907 -0.013805 -0.000886 -0.197232 0.980259
161.1468164800 -0.059260 -0.187844  0.431615 -0.011907 0.008478 -0.198980 0.979894
161.2470436700 -0.064345 -0.183723  0.400567 -0.008730 0.012542 -0.201995 0.979267
161.3472041400 -0.078519 -0.177656  0.395215 -0.006769 0.006270 -0.205432 0.978628
161.4473285600 -0.093565 -0.179864  0.423024 -0.007253 -0.005904 -0.207269 0.978239
161.5473087100 -0.097552 -0.182496  0.477271 -0.008115 -0.016372 -0.204259 0.978746
161.6471276800 -0.102695 -0.189500  0.563749 -0.006484 -0.020429 -0.197890 0.979990
161.7470283600 -0.107986 -0.191663  0.656103 -0.005436 -0.021113 -0.194939 0.980573
161.8470927500 -0.114551 -0.179128  0.723426 -0.007482 -0.031591 -0.195254 0.980215
161.9471333800 -0.126729 -0.167790  0.734462 -0.011599 -0.044320 -0.195764 0.979580
162.0471784300 -0.144861 -0.162050  0.700148 -0.016343 -0.049380 -0.197570 0.978908
162.1472615200 -0.149603 -0.155950  0.624563 -0.019529 -0.043375 -0.201893 0.978252
162.2473367000 -0.129232 -0.170430  0.541409 -0.017809 -0.025951 -0.206181 0.978008
162.3472328200 -0.105841 -0.183545  0.475800 -0.013354 -0.002152 -0.208817 0.977861
162.4470752700 -0.078294 -0.197631  0.410411 -0.005287 0.018023 -0.210191 0.977480
162.5468553100 -0.069807 -0.207313  0.390417 0.006214 0.024426 -0.211624 0.977026
162.6466868200 -0.072347 -0.213527  0.404825 0.012453 0.021418 -0.212110 0.976932
162.7465650500 -0.080753 -0.213643  0.421994 0.011708 0.011468 -0.213081 0.976897
162.8466297700 -0.086100 -0.213038  0.427489 0.009026 0.001718 -0.216125 0.976322
162.9467281300 -0.082439 -0.223148  0.437893 0.006868 0.003880 -0.221777 0.975065
163.0469274800 -0.061138 -0.225827  0.433165 0.005703 0.011466 -0.228875 0.973372
163.1471193600 -0.040319 -0.234613  0.434494 0.001780 0.013001 -0.234336 0.972067
163.2471683100 -0.008910 -0.246133  0.427717 -0.003040 0.011744 -0.235737 0.971741
163.3469975300  0.024434 -0.260064  0.425639 -0.006394 0.006496 -0.230042 0.973138
163.4466600600  0.054470 -0.290059  0.420099 -0.008312 0.005615 -0.219225 0.975623
163.5463351400  0.071883 -0.318152  0.419231 -0.007725 0.006000 -0.210017 0.977649
163.6462846900  0.087595 -0.348860  0.431730 -0.006957 0.003749 -0.204609 0.978812
163.7463825700  0.114870 -0.370686  0.462224 -0.011870 -0.002598 -0.200359 0.979647
163.8465118400  0.151727 -0.389516  0.481208 -0.022889 -0.008427 -0.192635 0.980967
163.9465273400  0.196799 -0.403897  0.477936 -0.032114 -0.008457 -0.183198 0.982515
164.0465629400  0.240285 -0.419372  0.465182 -0.035869 -0.007951 -0.174433 0.983983
164.1466497900  0.277174 -0.435821  0.458527 -0.033540 -0.006952 -0.171243 0.984633
164.2469883600  0.314413 -0.452747  0.457473 -0.029376 -0.007821 -0.177492 0.983653
164.3475428900  0.357669 -0.469376  0.463376 -0.023937 -0.011938 -0.192991 0.980836
164.4481334600  0.411954 -0.498536  0.479092 -0.016054 -0.015026 -0.213770 0.976636
164.5485156400  0.476844 -0.520012  0.507855 -0.009789 -0.014077 -0.233958 0.972095
164.6484989100  0.543254 -0.557077  0.515994 -0.005308 -0.007197 -0.250386 0.968105
164.7481783500  0.613648 -0.592088  0.518810 0.000409 -0.003092 -0.263203 0.964736
164.8476520500  0.680027 -0.636096  0.521810 0.004922 -0.001993 -0.270806 0.962619
164.9470552900  0.730174 -0.682261  0.527922 0.007811 -0.004772 -0.276269 0.961037
165.0465555800  0.769905 -0.731359  0.541631 0.007985 -0.012882 -0.282739 0.959077
165.1463111000  0.816551 -0.791363  0.568077 0.005564 -0.021194 -0.289755 0.956850
165.2461435100  0.868123 -0.856707  0.602357 0.000036 -0.024026 -0.294145 0.955459
165.3461023500  0.909103 -0.907695  0.630482 -0.007889 -0.027769 -0.299667 0.953607
165.4462809300  0.955632 -0.964622  0.637621 -0.012349 -0.024083 -0.310060 0.950332
165.5466992100  1.008613 -1.016607  0.642709 -0.012825 -0.022556 -0.324106 0.945665
165.6470575500  1.067375 -1.074944  0.643964 -0.010403 -0.023110 -0.337031 0.941152
165.7473096200  1.125508 -1.134788  0.643565 -0.005684 -0.024042 -0.348741 0.936894
165.8475382300  1.181268 -1.192271  0.641009 0.000266 -0.027627 -0.360640 0.932296
165.9477047900  1.231185 -1.249919  0.642110 0.008423 -0.032917 -0.373480 0.927016
166.0477955600  1.266595 -1.303086  0.670384 0.017783 -0.037483 -0.388149 0.920663
166.1477848600  1.308398 -1.361992  0.688628 0.022324 -0.035338 -0.404923 0.913395
166.2476532500  1.364794 -1.420661  0.680111 0.027200 -0.033336 -0.422394 0.905391
166.3473474500  1.429752 -1.487626  0.676906 0.034432 -0.031436 -0.434918 0.899262
166.4468580300  1.485741 -1.558759  0.689615 0.038134 -0.028595 -0.440787 0.896345
166.5463637500  1.538520 -1.635506  0.699863 0.039447 -0.023095 -0.444814 0.894456
166.6459909200  1.591905 -1.720006  0.718121 0.043001 -0.013680 -0.448293 0.892747
166.7456649200  1.645784 -1.792586  0.760639 0.046658 -0.002120 -0.449091 0.892265
166.8455502500  1.687041 -1.861160  0.789092 0.048519 0.011111 -0.449766 0.891758
166.9457220900  1.727506 -1.920953  0.811501 0.050166 0.022697 -0.452646 0.889989
167.0460329900  1.762734 -1.969170  0.821963 0.049713 0.027916 -0.457942 0.887152
167.1464011200  1.794892 -2.018047  0.824356 0.047216 0.029585 -0.465455 0.883316
167.2468077800  1.828767 -2.070099  0.812432 0.042802 0.028705 -0.474931 0.878513
167.3472050700  1.870220 -2.122751  0.784786 0.038591 0.024735 -0.485972 0.872772
167.4474601500  1.912888 -2.178243  0.760421 0.034398 0.016369 -0.497515 0.866618
167.5475411300  1.951300 -2.236396  0.732214 0.030556 0.012091 -0.507762 0.860870
167.6474449600  1.985804 -2.302664  0.735153 0.030463 0.016108 -0.517748 0.854839
167.7473166400  2.021350 -2.373055  0.718913 0.032454 0.021320 -0.528654 0.847949
167.8471475800  2.052318 -2.446341  0.719123 0.036273 0.018236 -0.539196 0.841201
167.9468729700  2.075893 -2.531385  0.712670 0.038533 0.013404 -0.547835 0.835591
168.0465455900  2.086753 -2.619391  0.714887 0.039636 0.009045 -0.555555 0.830485
168.1462341200  2.089171 -2.715076  0.726170 0.041479 0.006377 -0.563432 0.825096
168.2460107000  2.094254 -2.821928  0.755544 0.043038 0.008625 -0.572653 0.818622
168.3459801500  2.104605 -2.910279  0.777516 0.041282 0.012491 -0.583764 0.810777
168.4460922300  2.122408 -2.997152  0.783746 0.038380 0.016523 -0.597569 0.800728
168.5463541500  2.142098 -3.078648  0.786938 0.031619 0.012819 -0.614399 0.788257
168.6466502200  2.161564 -3.151642  0.786900 0.023018 0.001523 -0.633021 0.773791
168.7469272300  2.169838 -3.235505  0.795334 0.014239 -0.012413 -0.653272 0.756887
168.8470703500  2.184477 -3.310747  0.787234 0.010878 -0.022153 -0.674499 0.737863
168.9470808900  2.195188 -3.402484  0.803583 0.014943 -0.027921 -0.694171 0.719113
169.0468375500  2.198354 -3.499796  0.790426 0.025675 -0.029913 -0.709803 0.703297
169.1465140100  2.186580 -3.596296  0.786590 0.038948 -0.031599 -0.723218 0.688796
169.2462296800  2.164411 -3.691728  0.791419 0.043659 -0.036461 -0.735972 0.674618
169.3460405500  2.142241 -3.787251  0.794228 0.043885 -0.038529 -0.747133 0.662104
169.4459005300  2.120001 -3.886909  0.798624 0.047126 -0.036165 -0.754983 0.653048
169.5458329300  2.091164 -3.980209  0.810183 0.054041 -0.029981 -0.760686 0.646171
169.6459718500  2.064307 -4.086471  0.807957 0.066475 -0.015248 -0.766860 0.638181
169.7463141100  2.043581 -4.196758  0.799079 0.073927 -0.001926 -0.776124 0.626229
169.8466816200  2.030963 -4.305650  0.785626 0.074432 0.002234 -0.787201 0.612184
169.9468857300  2.025991 -4.417756  0.778023 0.074489 0.001613 -0.796033 0.600650
170.0468503900  2.010553 -4.522393  0.782332 0.073869 -0.002885 -0.802302 0.592323
170.1467758600  1.989928 -4.619121  0.807209 0.075099 -0.008582 -0.807347 0.585216
170.2466287900  1.962743 -4.710771  0.815757 0.073919 -0.008738 -0.811808 0.579162
170.3465009400  1.944124 -4.805669  0.815726 0.071545 -0.007026 -0.816211 0.573264
170.4462715000  1.923871 -4.907310  0.808605 0.065227 -0.006499 -0.819552 0.569243
170.5460650200  1.902325 -5.014234  0.801066 0.058893 -0.006901 -0.820625 0.568383
170.6457994300  1.880437 -5.116858  0.806692 0.055609 -0.006985 -0.817793 0.572777
170.7455775800  1.856223 -5.212970  0.814235 0.055724 -0.002862 -0.811588 0.581560
170.8454768400  1.837969 -5.327605  0.804556 0.059282 0.004421 -0.805213 0.589998
170.9455536400  1.832784 -5.424371  0.797605 0.054569 0.001067 -0.799646 0.597987
171.0458486500  1.814207 -5.521779  0.783118 0.049211 -0.010046 -0.795609 0.603724
171.1463257300  1.791795 -5.615664  0.782187 0.044925 -0.022913 -0.793731 0.606175
171.2468790700  1.765816 -5.703907  0.798937 0.043083 -0.032107 -0.793629 0.606024
171.3473095700  1.745081 -5.813993  0.816410 0.045907 -0.031296 -0.793768 0.605678
171.4474841200  1.739073 -5.931448  0.818196 0.045430 -0.030824 -0.792794 0.607013
171.5474360300  1.716271 -6.038952  0.806743 0.045477 -0.031549 -0.790865 0.609483
171.6473398800  1.698568 -6.154926  0.790755 0.047774 -0.030059 -0.788753 0.612113
171.7470832300  1.669148 -6.258988  0.809467 0.045053 -0.030723 -0.785481 0.616479
171.8467091300  1.647854 -6.368330  0.820402 0.044251 -0.025242 -0.780933 0.622533
171.9464278700  1.626526 -6.475251  0.822821 0.045162 -0.019213 -0.776251 0.628511
172.0462615400  1.612715 -6.589996  0.815262 0.049336 -0.011859 -0.773093 0.632260
172.1462894900  1.603015 -6.697206  0.810957 0.046110 -0.012225 -0.772110 0.633696
172.2464018900  1.589672 -6.799098  0.808336 0.039208 -0.019367 -0.774325 0.631275
172.3466447300  1.570957 -6.900688  0.822021 0.033859 -0.026280 -0.778794 0.625814
172.4468479000  1.554597 -7.013278  0.847557 0.034202 -0.026126 -0.782727 0.620875
172.5468953800  1.542668 -7.133984  0.849074 0.040723 -0.020376 -0.783781 0.619366
172.6467163200  1.523599 -7.256743  0.852621 0.048482 -0.015539 -0.782416 0.620672
172.7465693500  1.493906 -7.363506  0.869009 0.044387 -0.014140 -0.781698 0.621915
172.8465608500  1.459248 -7.468201  0.878994 0.033627 -0.009380 -0.782779 0.621320
172.9465738600  1.434697 -7.578210  0.880558 0.031506 -0.000316 -0.784299 0.619582
173.0465899700  1.408778 -7.703581  0.876850 0.039381 0.007749 -0.785339 0.617763
173.1465435000  1.386399 -7.814867  0.881580 0.042777 0.007220 -0.786567 0.615979
173.2465318600  1.357756 -7.914468  0.874419 0.041032 0.000581 -0.788342 0.613868
173.3465273400  1.332546 -8.019494  0.871753 0.037075 -0.007165 -0.791697 0.609746
173.4466000100  1.309172 -8.115999  0.892857 0.026935 -0.014981 -0.796044 0.604454
173.5466516800  1.279250 -8.218088  0.894062 0.022807 -0.013819 -0.802311 0.596310
173.6468361400  1.262946 -8.327486  0.908501 0.022567 -0.009591 -0.810111 0.585763
173.7468989100  1.250287 -8.448767  0.890656 0.025071 -0.005988 -0.816641 0.576571
173.8466928400  1.234364 -8.567699  0.885140 0.022057 -0.008351 -0.820466 0.571209
173.9462008100  1.208448 -8.671574  0.886590 0.012565 -0.013229 -0.820938 0.570726
174.0457055300  1.173973 -8.775198  0.895607 0.011763 -0.012254 -0.819185 0.573278
174.1453559300  1.160614 -8.902163  0.891595 0.020513 -0.009214 -0.815880 0.577784
174.2451322800  1.141821 -9.006065  0.893317 0.025522 -0.013707 -0.809633 0.586221
174.3451652000  1.114733 -9.108673  0.883094 0.031242 -0.019921 -0.804235 0.593155
174.4455025700  1.089578 -9.215868  0.868423 0.041424 -0.025849 -0.800762 0.596990
174.5459525200  1.067327 -9.329443  0.868392 0.052111 -0.033934 -0.799679 0.597199
174.6465201900  1.033829 -9.440319  0.893163 0.061929 -0.038085 -0.800570 0.594812
174.7469271500  1.012717 -9.560225  0.902129 0.072858 -0.034244 -0.802417 0.591309
174.8471295900  0.998157 -9.676571  0.901267 0.076896 -0.033769 -0.805193 0.587036
174.9471902800  0.981909 -9.788136  0.890090 0.074061 -0.035796 -0.808368 0.582903
175.0471172800  0.970541 -9.897917  0.887799 0.070748 -0.038213 -0.810561 0.580109
175.1468161000   0.956339 -10.021801   0.896143 0.070870 -0.036297 -0.809867 0.581184
175.2463819200   0.952457 -10.146578   0.923106 0.067556 -0.032896 -0.805257 0.588145
175.3458969200   0.945673 -10.257582   0.930043 0.062122 -0.028891 -0.799642 0.596556
175.4456854400   0.944003 -10.361614   0.910889 0.059900 -0.029368 -0.797153 0.600080
175.5457382800   0.935097 -10.467842   0.898034 0.061683 -0.034100 -0.798400 0.597988
175.6460768400   0.921069 -10.570923   0.899383 0.064025 -0.040200 -0.803420 0.590594
175.7465472600   0.903896 -10.685814   0.925307 0.067421 -0.042854 -0.810710 0.579972
175.8468309700   0.895310 -10.795704   0.952117 0.066091 -0.042460 -0.817187 0.570995
175.9468427600   0.884366 -10.901869   0.949548 0.068654 -0.040927 -0.822400 0.563268
176.0467023000   0.857002 -11.013412   0.942661 0.069372 -0.039034 -0.827197 0.556245
176.1464344900   0.833776 -11.126030   0.936381 0.067591 -0.035367 -0.831083 0.550892
176.2460970800   0.804852 -11.243029   0.952511 0.067896 -0.030084 -0.833186 0.547984
176.3457019000   0.782934 -11.364552   0.967749 0.066828 -0.022742 -0.833517 0.547965
176.4454206700   0.763666 -11.477221   0.972777 0.063676 -0.017946 -0.832974 0.549343
176.5452585000   0.751567 -11.585119   0.953106 0.061386 -0.016544 -0.832658 0.550126
176.6453112700   0.736600 -11.689577   0.936421 0.058622 -0.021758 -0.833695 0.548673
176.7455492000   0.713849 -11.787247   0.940485 0.053008 -0.030238 -0.836620 0.544374
176.8458978400   0.690045 -11.888866   0.964972 0.056106 -0.030398 -0.840544 0.537972
176.9461433800   0.665735 -12.013006   0.990304 0.063950 -0.021398 -0.843882 0.532275
177.0461814300   0.651086 -12.135441   0.992546 0.062323 -0.014487 -0.846977 0.527764
177.1461654200   0.633848 -12.242226   0.984445 0.057736 -0.010733 -0.849204 0.524790
177.2461393700   0.608173 -12.346636   0.973467 0.057487 -0.009331 -0.851241 0.521534
177.3461414000   0.569445 -12.446531   0.985062 0.063494 -0.008096 -0.853257 0.517548
177.4461076900   0.525927 -12.567593   1.006329 0.071739 -0.003713 -0.854905 0.513787
177.5460573300   0.496656 -12.690657   1.024092 0.074452 -0.000718 -0.855620 0.512221
177.6458238900   0.480700 -12.811869   1.011688 0.077287 0.002343 -0.854222 0.514126
177.7455858600   0.462374 -12.931131   0.990128 0.076480 -0.004532 -0.852853 0.516499
177.8454462600   0.437956 -13.022591   0.997636 0.070404 -0.019459 -0.852480 0.517632
177.9453914100   0.408275 -13.119158   1.018840 0.073360 -0.027981 -0.852337 0.517066
178.0455569000   0.369746 -13.231100   1.050615 0.078638 -0.029384 -0.853123 0.514911
178.1457560900   0.340065 -13.355061   1.065039 0.078501 -0.028733 -0.854109 0.513332
178.2458700600   0.319631 -13.469707   1.063701 0.069422 -0.028331 -0.854480 0.514045
178.3458729100   0.300265 -13.569511   1.059963 0.053944 -0.030226 -0.854288 0.516110
178.4458463600   0.272992 -13.673336   1.036583 0.049355 -0.028957 -0.853082 0.518629
178.5457929500   0.247750 -13.781988   1.039726 0.052420 -0.031912 -0.850846 0.521819
178.6456631500   0.218218 -13.892567   1.057361 0.050328 -0.036079 -0.846066 0.529470
178.7453969700   0.195058 -13.991096   1.053386 0.043299 -0.040485 -0.839973 0.539381
178.8452313300   0.167756 -14.079258   1.035285 0.037265 -0.048994 -0.835357 0.546250
178.9452693700   0.139004 -14.172073   1.021366 0.032989 -0.060173 -0.832654 0.549525
179.0454622300   0.101083 -14.261648   1.037288 0.030742 -0.070802 -0.831512 0.550119
179.1456776100   0.057572 -14.346329   1.063322 0.032794 -0.072099 -0.832547 0.548262
179.2459107600   0.017859 -14.458151   1.075454 0.036859 -0.061848 -0.835960 0.544048
179.3461365500  -0.003568 -14.589214   1.058213 0.040487 -0.050034 -0.839680 0.539254
179.4461813700  -0.016890 -14.726871   1.041756 0.035125 -0.041045 -0.841443 0.537639
179.5459707500  -0.026217 -14.855440   1.032583 0.026277 -0.036411 -0.839179 0.541999
179.6456504500  -0.050326 -14.963926   1.044044 0.021346 -0.033243 -0.833952 0.550421
179.7453989900  -0.078577 -15.074217   1.047236 0.020582 -0.030731 -0.828582 0.558644
179.8453850600  -0.108078 -15.183958   1.046144 0.019570 -0.027883 -0.824398 0.564985
179.9454763900  -0.131009 -15.307928   1.014833 0.023688 -0.025162 -0.821316 0.569426
180.0455910100  -0.150931 -15.435808   0.989243 0.030107 -0.029873 -0.818497 0.572943
