#timestamp tx ty tz qx qy qz qw
2753.2039835000 -0.005153  0.005922  0.004007 0.000339 0.000549 0.000083 1.000000
2753.3039292200 -0.004184  0.007186  0.004523 0.000338 0.000539 0.000027 1.000000
2753.4039018300 -0.002924  0.005012  0.004860 0.000129 0.000696 0.000062 1.000000
2753.5039161200 -0.003021  0.006670  0.004568 0.000280 0.000599 0.000099 1.000000
2753.6039317200 -0.004198  0.007039  0.004363 0.000407 0.000565 -0.000013 1.000000
2753.7039261400 -0.005427  0.006838  0.004380 0.000300 0.000586 0.000141 1.000000
2753.8039160300 -0.003214  0.006573  0.004590 0.000241 0.000628 0.000039 1.000000
2753.9038364500 -0.007597  0.006516  0.004472 0.000185 0.000569 0.000040 1.000000
2754.0037741300 -0.002351  0.006903  0.004312 0.000324 0.000544 0.000034 1.000000
2754.1037365000 -0.002187  0.007059  0.004417 0.000437 0.000602 0.000064 1.000000
2754.2037407900 -0.006461  0.006697  0.004584 0.000268 0.000647 0.000092 1.000000
2754.3037483000 -0.004940  0.006613  0.004248 0.000320 0.000565 0.000134 1.000000
2754.4037581500 -0.004884  0.006827  0.004248 0.000117 0.000621 0.000094 1.000000
2754.5037511100 -0.005405  0.006778  0.004388 0.000248 0.000586 0.000077 1.000000
2754.6037264600 -0.004908  0.006926  0.004657 0.000133 0.000601 0.000044 1.000000
2754.7036914600 -0.003720  0.007338  0.004463 0.000356 0.000622 0.000057 1.000000
2754.8036844700 -0.003011  0.006639  0.004629 0.000140 0.000622 0.000031 1.000000
2754.9037116600 -0.003831  0.007509  0.004883 0.000193 0.000678 0.000023 1.000000
2755.0037562500 -0.002644  0.006505  0.004925 0.000262 0.000671 0.000065 1.000000
2755.1038160400 -0.005706  0.007231  0.004418 0.000354 0.000590 0.000075 1.000000
2755.2038490700 -0.003453  0.007292  0.004018 0.000318 0.000554 0.000025 1.000000
2755.3038828100 -0.002410  0.006674  0.004823 0.000336 0.000637 0.000054 1.000000
2755.4039631400 -0.004260  0.007555  0.004182 0.000363 0.000619 0.000080 1.000000
2755.5039978800 -0.002831  0.006504  0.004209 0.000377 0.000577 0.000024 1.000000
2755.6040288100 -0.003363  0.007193  0.003511 0.000339 0.000508 -0.000019 1.000000
2755.7040849700 -0.005892  0.007933  0.003565 0.000329 0.000514 0.000060 1.000000
2755.8041437900 -0.004673  0.006914  0.004371 0.000217 0.000594 0.000122 1.000000
2755.9041386300 -0.003661  0.007817  0.003669 0.000540 0.000479 0.000101 1.000000
2756.0041039000 -0.001560  0.007042  0.004860 0.000175 0.000622 0.000073 1.000000
2756.1040447200 -0.005371  0.007554  0.004769 0.000271 0.000584 0.000098 1.000000
2756.2039921200 -0.004967  0.007599  0.004286 0.000375 0.000502 0.000139 1.000000
2756.3039073500 -0.003457  0.006577  0.004437 0.000182 0.000552 0.000092 1.000000
2756.4038598900 -0.003824  0.007081  0.004451 0.000386 0.000519 0.000109 1.000000
2756.5037508500 -0.002605  0.006535  0.004822 0.000249 0.000622 0.000154 1.000000
2756.6036218500 -0.004036  0.006736  0.004554 0.000374 0.000533 0.000200 1.000000
2756.7035739000 -0.006153  0.007223  0.004613 0.000510 0.000534 0.000096 1.000000
2756.8035406900 -0.007310  0.006842  0.004339 0.000506 0.000535 0.000189 1.000000
2756.9035643400 0.000064 0.006106 0.004340 0.000442 0.000566 0.000058 1.000000
2757.0035010400 -0.003345  0.005920  0.004707 0.000380 0.000558 0.000136 1.000000
2757.1034409200 -0.001932  0.005905  0.004612 0.000461 0.000493 0.000107 1.000000
2757.2034275900 -0.004306  0.006450  0.004271 0.000450 0.000551 0.000041 1.000000
2757.3034575400 -0.004449  0.006263  0.004524 0.000418 0.000546 0.000109 1.000000
2757.4035317700 -0.002703  0.006894  0.004289 0.000452 0.000506 0.000075 1.000000
2757.5035695900 -0.003642  0.008355  0.003848 0.000438 0.000483 0.000053 1.000000
2757.6036019100 -0.001053  0.008131  0.004962 0.000362 0.000631 -0.000070 1.000000
2757.7035951900 -0.004428  0.006550  0.004473 0.000386 0.000568 0.000006 1.000000
2757.8035892300 -0.002687  0.006305  0.005036 0.000354 0.000626 0.000043 1.000000
2757.9035776200 -0.004346  0.008851  0.004270 0.000437 0.000508 -0.000084 1.000000
2758.0035507000 -0.001706  0.007568  0.004618 0.000295 0.000574 -0.000040 1.000000
2758.1035054700 -0.003196  0.007687  0.005277 0.000256 0.000628 -0.000053 1.000000
2758.2034455200 -0.001050  0.007946  0.004199 0.000353 0.000465 -0.000058 1.000000
2758.3033861300 -0.001664  0.007819  0.004562 0.000357 0.000582 -0.000027 1.000000
2758.4033306600 -0.005713  0.007600  0.004308 0.000246 0.000519 0.000003 1.000000
2758.5032791800 0.001348 0.008374 0.004392 0.000469 0.000592 0.000028 1.000000
2758.6032495200 -0.005231  0.007018  0.004009 0.000283 0.000514 0.000075 1.000000
2758.7032906200 -0.004027  0.007844  0.004645 0.000362 0.000621 0.000131 1.000000
2758.8033706300 -0.001893  0.007327  0.004526 0.000527 0.000603 0.000067 1.000000
2758.9034535100 -0.005600  0.006974  0.004280 0.000372 0.000507 0.000178 1.000000
2759.0034985300 -0.006354  0.006832  0.004507 0.000293 0.000555 0.000115 1.000000
2759.1034881800 -0.004532  0.006676  0.004921 0.000254 0.000653 0.000142 1.000000
2759.2035037900 -0.003890  0.006646  0.003947 0.000432 0.000452 0.000129 1.000000
2759.3034735800 -0.004885  0.006110  0.004499 0.000222 0.000570 0.000134 1.000000
2759.4034175200 -0.005541  0.005945  0.004093 0.000295 0.000535 0.000124 1.000000
2759.5033400900 -0.001066  0.005168  0.004363 0.000233 0.000644 0.000112 1.000000
2759.6032657500 -0.007115  0.006597  0.004340 0.000227 0.000564 0.000066 1.000000
2759.7031995400 -0.004728  0.006298  0.004487 0.000141 0.000576 0.000075 1.000000
2759.8031961600 -0.000392  0.005774  0.004371 0.000321 0.000547 0.000084 1.000000
2759.9032245800 -0.000470  0.006034  0.003966 0.000383 0.000550 0.000038 1.000000
2760.0032689900 -0.006084  0.006175  0.004372 0.000134 0.000606 0.000143 1.000000
2760.1033337200 -0.004887  0.006485  0.004369 0.000174 0.000602 0.000122 1.000000
2760.2033263100 -0.002961  0.005832  0.003805 0.000438 0.000546 0.000152 1.000000
2760.3032204800 -0.005239  0.006353  0.004272 0.000253 0.000566 0.000153 1.000000
2760.4031555100 -0.004696  0.004997  0.004393 0.000218 0.000600 0.000118 1.000000
2760.5031304800 -0.005958  0.006017  0.004189 0.000316 0.000611 0.000169 1.000000
2760.6030991700 -0.002000  0.005902  0.004435 0.000248 0.000639 0.000112 1.000000
2760.7030828400 -0.002773  0.006057  0.004190 0.000372 0.000654 0.000104 1.000000
2760.8030508500 -0.006732  0.005981  0.004272 0.000393 0.000664 0.000092 1.000000
2760.9030507400 -0.006314  0.006400  0.004314 0.000308 0.000713 0.000017 1.000000
2761.0030671200 -0.005554  0.006561  0.003813 0.000493 0.000652 -0.000029 1.000000
2761.1030908500 -0.004201  0.005796  0.004239 0.000232 0.000649 -0.000020 1.000000
2761.2031366000 -0.008992  0.006061  0.004222 0.000326 0.000650 -0.000001 1.000000
2761.3031536400 -0.003472  0.005350  0.004305 0.000371 0.000782 0.000066 1.000000
2761.4031332900 -0.005428  0.004848  0.004785 0.000355 0.000728 0.000123 1.000000
2761.5031005100 -0.000803  0.004500  0.004850 0.000262 0.000779 0.000133 1.000000
2761.6030080000 -0.006805  0.002777  0.003848 0.000856 0.000634 0.000669 0.999999
2761.7029522100 -0.004503  0.005220  0.006759 0.000406 0.000003 0.000498 1.000000
2761.8028905800 -0.003777  0.004619  0.005229 0.000490 0.000868 0.000547 0.999999
2761.9028333100 -0.004655  0.002359  0.005558 0.000739 -0.000203 0.000812 0.999999
2762.0027817100 -0.004803  0.003649  0.006051 0.000830 0.000154 0.001380 0.999999
2762.1028106800 -0.002191  0.002539  0.005845 0.000957 -0.000015 0.002138 0.999997
2762.2028447600 -0.004562  0.002196  0.006435 0.001472 -0.000700 0.002693 0.999995
2762.3029288400 -0.004593  0.003634  0.006825 0.000828 0.000662 0.001491 0.999998
2762.4030638200 -0.005972 -0.005356  0.000724 0.000730 0.006266 0.003125 0.999975
2762.5029806800 -0.002623 -0.017662 -0.006746 0.005737 0.017786 0.015592 0.999704
2762.6025532100 -0.000947 -0.024224  0.011169 0.014165 0.021764 0.035445 0.999034
2762.7021278200 -0.004938 -0.024273  0.045691 0.020426 0.015216 0.054792 0.998173
2762.8020454800 -0.002517 -0.020424  0.095558 0.019281 0.008801 0.070658 0.997275
2762.9022400800 -0.002763 -0.012554  0.144596 0.015651 0.007162 0.083356 0.996371
2763.0026376900 -0.004518  0.004264  0.199509 0.010893 0.010919 0.092337 0.995608
2763.1031533400 -0.016352  0.020475  0.254246 0.004969 0.017156 0.097425 0.995083
2763.2036672600 -0.015882  0.036001  0.304997 0.000968 0.021999 0.099571 0.994787
2763.3040211400 -0.028726  0.048338  0.356391 0.001652 0.022623 0.098896 0.994839
2763.4041850200 -0.041041  0.053903  0.417084 0.003680 0.020523 0.094373 0.995318
2763.5042457300 -0.047537  0.061361  0.463801 0.006092 0.022427 0.086230 0.996004
2763.6041187400 -0.055714  0.069964  0.507246 0.009142 0.023961 0.078759 0.996564
2763.7037962100 -0.064638  0.079075  0.541860 0.013807 0.021380 0.075720 0.996804
2763.8032502400 -0.078426  0.089266  0.573845 0.016585 0.019746 0.078014 0.996619
2763.9027040700 -0.079444  0.102604  0.590021 0.013256 0.028931 0.082201 0.996108
2764.0022183500 -0.091243  0.122974  0.600247 0.006543 0.030190 0.088470 0.995600
2764.1018763900 -0.104963  0.138749  0.588450 0.003722 0.023017 0.095078 0.995197
2764.2017489800 -0.125462  0.146862  0.578243 0.005223 0.020724 0.099910 0.994767
2764.3019206600 -0.137627  0.150007  0.573265 0.005436 0.023696 0.099968 0.994694
2764.4023622600 -0.157661  0.150476  0.583010 0.005011 0.024985 0.095243 0.995128
2764.5029008600 -0.156921  0.155600  0.600915 0.000549 0.029920 0.089677 0.995521
2764.6033907600 -0.165214  0.168855  0.613432 -0.008390 0.035060 0.085642 0.995674
2764.7036815900 -0.166143  0.186607  0.632223 -0.017500 0.035025 0.082167 0.995849
2764.8039077200 -0.172607  0.207785  0.635447 -0.023945 0.031821 0.076051 0.996308
2764.9039933800 -0.181073  0.226915  0.641189 -0.022604 0.024393 0.067435 0.997169
2765.0039597400 -0.208647  0.243808  0.658645 -0.016615 0.010794 0.056277 0.998219
2765.1038388600 -0.225046  0.261641  0.667210 -0.012570 0.000013 0.041797 0.999047
2765.2037104600 -0.234402  0.279900  0.677775 -0.010199 -0.001781 0.024840 0.999638
2765.3035201600 -0.230360  0.300263  0.674246 -0.008454 0.008772 0.009503 0.999881
2765.4031153900 -0.198395  0.325013  0.677141 -0.005497 0.016348 0.000756 0.999851
2765.5025674700 -0.165353  0.348564  0.684999 -0.004775 0.014793 -0.001190 0.999878
2765.6019916800 -0.120915  0.370430  0.684188 -0.007826 0.009444 0.000093 0.999925
2765.7016149400 -0.069273  0.387982  0.684133 -0.009481 0.006600 0.001807 0.999932
2765.8014396300 -0.014350  0.402720  0.694867 -0.011209 0.009599 0.004084 0.999883
2765.9014905200 0.041044 0.412682 0.703496 -0.010667 0.010032 0.006111 0.999874
2766.0017051700 0.096091 0.416487 0.709999 -0.005495 0.007263 0.006884 0.999935
2766.1020118500 0.147361 0.418503 0.714571 0.000462 0.001307 0.005052 0.999986
2766.2024946900 0.192845 0.416887 0.709991 0.005426 -0.004995 -0.003078 0.999968
2766.3030611900 0.257998 0.416066 0.714283 0.009124 -0.012354 -0.018692 0.999707
2766.4035923700 0.318103 0.421402 0.733906 0.009010 -0.020687 -0.037296 0.999049
2766.5038486300 0.383639 0.426124 0.742740 0.006629 -0.019034 -0.053321 0.998374
2766.6037585600 0.449704 0.428890 0.769774 -0.000656 -0.015500 -0.065989 0.997700
2766.7034320100 0.514970 0.424248 0.756758 -0.005759 -0.002892 -0.076109 0.997079
2766.8029740100 0.576957 0.408735 0.751154 -0.006789 0.005833 -0.082897 0.996518
2766.9023916300 0.639280 0.382372 0.737778 -0.006234 0.013687 -0.083194 0.996420
2767.0017029100 0.694018 0.347641 0.736370 -0.008468 0.016496 -0.076835 0.996871
2767.1011269200 0.734377 0.304736 0.744374 -0.017679 0.015953 -0.066186 0.997523
2767.2007599900 0.787297 0.261868 0.744500 -0.027618 0.017591 -0.053874 0.998011
2767.3006900500 0.825634 0.218964 0.738404 -0.030325 0.021958 -0.042030 0.998415
2767.4009036000 0.862687 0.183895 0.736720 -0.022926 0.026498 -0.030813 0.998911
2767.5013144800 0.894422 0.157370 0.728932 -0.012944 0.030611 -0.021010 0.999227
2767.6018536200 0.915277 0.142052 0.742324 -0.004372 0.025624 -0.014872 0.999551
2767.7024779600 0.915630 0.131813 0.755170 -0.002072 0.017550 -0.014846 0.999734
2767.8031351200 0.935114 0.123621 0.738903 -0.005392 0.021901 -0.021649 0.999511
2767.9036781600 0.949356 0.117152 0.756106 -0.009964 0.023200 -0.034704 0.999079
2768.0040515900 0.972431 0.097350 0.809315 -0.009448 0.014538 -0.049190 0.998639
2768.1040161900 0.962698 0.083225 0.882379 -0.005516 -0.009755 -0.058558 0.998221
2768.2035915400 0.963327 0.064068 0.882604 -0.001974 -0.021365 -0.062243 0.997830
2768.3029242600 0.969844 0.048197 0.794720 0.004267 -0.006066 -0.062047 0.998046
2768.4022455000 0.987718 0.035850 0.749888 0.010280 0.006665 -0.062016 0.998000
2768.5017206800 0.992788 0.028462 0.772072 0.010332 0.012581 -0.064320 0.997797
2768.6014280600 0.995939 0.022944 0.858723 0.006481 -0.001630 -0.067078 0.997725
2768.7013108600 0.996245 0.021854 0.906815 0.003418 -0.015331 -0.066598 0.997656
2768.8012502700 0.993753 0.022260 0.870692 0.002574 -0.014403 -0.061446 0.998003
2768.9012026300 1.000686 0.023089 0.788794 0.002996 -0.002049 -0.054916 0.998484
2769.0012811900 1.019808 0.023778 0.732460 0.004564 0.018617 -0.048351 0.998646
2769.1014089500 1.052784 0.024303 0.795814 0.002620 0.029937 -0.041239 0.998697
2769.2015571700 1.065630 0.024484 0.870303 -0.001851 0.026207 -0.033874 0.999081
2769.3017588400 1.062783 0.023068 0.898454 -0.003580 0.016744 -0.026506 0.999502
2769.4020092200 1.072739 0.020241 0.822196 -0.001612 0.022788 -0.021034 0.999518
2769.5023002900 1.081153 0.016664 0.765704 0.000130 0.034023 -0.019955 0.999222
2769.6026209000 1.091009 0.010781 0.754255 -0.001815 0.042562 -0.024582 0.998790
2769.7029543800 1.091772 0.003340 0.769932 -0.004057 0.041890 -0.033812 0.998542
2769.8031635100  1.102293 -0.007758  0.773662 -0.007497 0.036768 -0.045076 0.998279
2769.9031871600  1.114756 -0.015503  0.764444 -0.012376 0.037634 -0.056008 0.997644
2770.0029409700  1.153486 -0.021293  0.744246 -0.015416 0.044657 -0.062793 0.996908
2770.1024384000  1.194488 -0.022460  0.739650 -0.016419 0.047069 -0.063385 0.996743
2770.2017706000  1.246539 -0.022051  0.727990 -0.017685 0.044111 -0.059111 0.997120
2770.3011038700  1.300369 -0.017651  0.719269 -0.017980 0.033484 -0.052877 0.997878
2770.4007468000  1.365636 -0.009993  0.717415 -0.016243 0.018998 -0.047429 0.998562
2770.5007334400  1.444661 -0.004128  0.732122 -0.015590 0.013391 -0.043848 0.998827
2770.6009464200 1.535763 0.001319 0.761669 -0.016105 0.018710 -0.040236 0.998885
2770.7012790200 1.622184 0.002099 0.766330 -0.017772 0.025091 -0.037656 0.998818
2770.8016969300  1.722763 -0.006043  0.766824 -0.015613 0.027692 -0.037556 0.998789
2770.9021218200  1.823252 -0.021584  0.739369 -0.015542 0.027872 -0.038537 0.998747
2771.0023718200  1.927632 -0.042745  0.739629 -0.013534 0.025265 -0.037506 0.998885
2771.1024159800  2.035831 -0.069243  0.778573 -0.014367 0.016605 -0.034298 0.999170
2771.2023374800  2.155574 -0.088449  0.785751 -0.014591 0.022532 -0.028844 0.999223
2771.3021945700  2.278276 -0.101030  0.789295 -0.013914 0.031467 -0.022820 0.999147
2771.4021069900  2.393310 -0.109743  0.773171 -0.012554 0.035942 -0.018911 0.999096
2771.5021194600  2.514391 -0.117678  0.753547 -0.009400 0.030020 -0.018135 0.999341
2771.6022005500  2.643337 -0.118977  0.757337 -0.007358 0.020486 -0.018787 0.999587
2771.7023031500  2.754819 -0.121693  0.785377 -0.007261 0.012866 -0.021933 0.999650
2771.8024633500  2.884031 -0.125258  0.814844 -0.010467 0.016667 -0.026569 0.999453
2771.9025373100  2.998461 -0.132788  0.809690 -0.011934 0.020963 -0.033632 0.999143
2772.0025985000  3.111761 -0.146697  0.794987 -0.008636 0.015064 -0.040957 0.999010
2772.1024482500  3.230474 -0.169185  0.771448 -0.007203 0.008004 -0.043260 0.999006
2772.2020827200  3.349349 -0.189032  0.796950 -0.007700 -0.001597 -0.039257 0.999198
2772.3016824800  3.473249 -0.208545  0.807992 -0.010122 -0.000273 -0.035000 0.999336
2772.4014403600  3.594717 -0.217613  0.832150 -0.010761 0.003253 -0.029927 0.999489
2772.5012867500  3.711907 -0.221209  0.821085 -0.014770 0.011272 -0.019485 0.999637
2772.6011100200  3.832141 -0.219383  0.799686 -0.016949 0.013154 -0.003889 0.999762
2772.7010086300  3.946804 -0.213038  0.791939 -0.015198 0.004757 0.011688 0.999805
2772.8011359000  4.068524 -0.211047  0.819056 -0.013506 -0.004397 0.022558 0.999645
2772.9015023400  4.185435 -0.205394  0.829801 -0.011898 0.000033 0.027390 0.999554
2773.0020200200  4.311133 -0.213856  0.814285 -0.001997 0.010282 0.026434 0.999596
2773.1024701400  4.441754 -0.228810  0.802865 0.011535 0.018303 0.024787 0.999459
2773.2026601900  4.572209 -0.245300  0.791509 0.018743 0.023331 0.023788 0.999269
2773.3026479300  4.697984 -0.253196  0.798919 0.020500 0.021805 0.023651 0.999272
2773.4025276300  4.834785 -0.260362  0.815961 0.019736 0.021455 0.025492 0.999250
2773.5022026500  4.948138 -0.253291  0.835433 0.018883 0.026307 0.030790 0.999001
2773.6018385000  5.073404 -0.240355  0.845889 0.013401 0.032542 0.039131 0.998614
2773.7014037300  5.191376 -0.210428  0.827881 0.006446 0.034804 0.049510 0.998146
2773.8010624800  5.311089 -0.173467  0.822140 -0.004191 0.031537 0.059387 0.997728
2773.9009332800  5.434486 -0.135565  0.821199 -0.014424 0.019670 0.065259 0.997570
2774.0010829900  5.539256 -0.104124  0.840451 -0.018484 0.018414 0.072793 0.997006
2774.1012084400  5.656572 -0.083715  0.834214 -0.017884 0.018187 0.083024 0.996221
2774.2014321900  5.764065 -0.075810  0.830401 -0.006920 0.014747 0.091164 0.995703
2774.3017881200  5.877987 -0.066667  0.816409 -0.005300 0.012363 0.097337 0.995161
2774.4020602200  5.997512 -0.049141  0.815351 -0.010792 0.010886 0.107537 0.994083
2774.5020815500  6.125772 -0.025253  0.817171 -0.018875 0.008558 0.123778 0.992094
2774.6019420700 6.234284 0.003465 0.831211 -0.018570 0.014524 0.146210 0.988973
2774.7017087100 6.338770 0.031995 0.833457 -0.021429 0.023139 0.174792 0.984100
2774.8013815200 6.460836 0.084103 0.806592 -0.022915 0.028794 0.202504 0.978590
2774.9012651400 6.583035 0.137846 0.805550 -0.020270 0.027135 0.225066 0.973755
2775.0014181900 6.684691 0.186916 0.822202 -0.017854 0.011401 0.241251 0.970231
2775.1017191800 6.776131 0.233921 0.831437 -0.012748 0.007016 0.255859 0.966605
2775.2018499100 6.880330 0.284699 0.833233 -0.007498 0.009497 0.271460 0.962374
2775.3018410500 6.987974 0.330264 0.830876 0.002248 0.013568 0.285431 0.958301
2775.4018625900 7.099446 0.384960 0.818403 0.007367 0.017296 0.296309 0.954907
2775.5019050000 7.212323 0.447310 0.808354 0.006522 0.021505 0.305237 0.952011
2775.6019163700 7.313305 0.515560 0.827972 0.001416 0.022434 0.315866 0.948538
2775.7017266800 7.407538 0.596890 0.836008 -0.005365 0.032385 0.332857 0.942406
2775.8013303400 7.495871 0.681657 0.843868 -0.011295 0.044040 0.355066 0.933735
2775.9009520600 7.586957 0.772958 0.826246 -0.017485 0.050003 0.377545 0.924475
2776.0007575700 7.674795 0.866270 0.813304 -0.020799 0.048580 0.396437 0.916540
2776.1008594100 7.754362 0.956357 0.823502 -0.019381 0.034778 0.409810 0.911302
2776.2012409000 7.815354 1.038567 0.824434 -0.017090 0.025591 0.417758 0.908037
2776.3016834400 7.893488 1.125456 0.856090 -0.016104 0.026190 0.424933 0.904702
2776.4020257100 7.974011 1.199842 0.840888 -0.015271 0.032701 0.429181 0.902497
2776.5023251800 8.055622 1.276106 0.834850 -0.013827 0.038217 0.429521 0.902142
2776.6025129700 8.141948 1.355695 0.821059 -0.016082 0.036667 0.428160 0.902816
2776.7024981600 8.230975 1.433416 0.829378 -0.014765 0.028940 0.428121 0.903137
2776.8022717800 8.320007 1.512414 0.847704 -0.017382 0.026247 0.429856 0.902349
2776.9019529200 8.403620 1.589907 0.856053 -0.019644 0.030992 0.430596 0.901799
2777.0017241900 8.482306 1.670992 0.857882 -0.026986 0.038096 0.428514 0.902328
2777.1014892200 8.569285 1.752697 0.826831 -0.031460 0.042988 0.423530 0.904315
2777.2012565800 8.652686 1.834277 0.818582 -0.030631 0.041017 0.414920 0.908417
2777.3011286800 8.727424 1.913987 0.838900 -0.028884 0.029523 0.402231 0.914606
2777.4011407200 8.794434 1.997732 0.850255 -0.029134 0.030392 0.390512 0.919635
2777.5010250800 8.886308 2.074472 0.851935 -0.031125 0.036920 0.380840 0.923379
2777.6009152200 8.982637 2.140288 0.839726 -0.024501 0.044903 0.369267 0.927915
2777.7008945900 9.081033 2.196484 0.839004 -0.018498 0.043195 0.354627 0.933826
2777.8009835200 9.162643 2.254099 0.836731 -0.016817 0.031476 0.340770 0.939469
2777.9009479100 9.246557 2.310614 0.851444 -0.017101 0.017276 0.332940 0.942635
2778.0007371500 9.338161 2.376463 0.854525 -0.018673 0.017702 0.329486 0.943810
2778.1005229200 9.434443 2.435347 0.856861 -0.021322 0.024529 0.324993 0.945158
2778.2004740100 9.537610 2.496317 0.840998 -0.021529 0.029471 0.318412 0.947250
2778.3005097200 9.637167 2.558127 0.820853 -0.018045 0.029368 0.309062 0.950417
2778.4007117900 9.739838 2.621583 0.829754 -0.011015 0.021808 0.298633 0.954055
2778.5009384900 9.835273 2.684798 0.839051 -0.009712 0.018026 0.285540 0.958148
2778.6012034300 9.930729 2.746734 0.880156 -0.010583 0.022602 0.272739 0.961764
2778.7013313400 10.031221  2.804592  0.870986 -0.010231 0.028931 0.261654 0.964674
2778.8012566200 10.137000  2.856572  0.855892 -0.006795 0.033520 0.253182 0.966814
2778.9010242500 10.236510  2.906283  0.845926 -0.007180 0.030679 0.247441 0.968390
2779.0007156300 10.333015  2.954025  0.860505 -0.005871 0.015392 0.245711 0.969203
2779.1003730500 10.427018  2.993460  0.864990 -0.010213 0.006872 0.246456 0.969076
2779.2001729500 10.533556  3.039938  0.877145 -0.011740 0.007876 0.247629 0.968752
2779.3001463000 10.643218  3.092384  0.871737 -0.017605 0.013724 0.246750 0.968822
2779.4002675400 10.762202  3.139795  0.846505 -0.020088 0.015035 0.239744 0.970512
2779.5006418700 10.884291  3.188263  0.831905 -0.015845 0.008678 0.225029 0.974185
2779.6011219300 10.996254  3.236521  0.856357 -0.010771 -0.004881 0.205270 0.978634
2779.7015583400 11.104363  3.283810  0.863633 -0.011486 0.002068 0.186050 0.982471
2779.8015820400 11.227442  3.331341  0.872673 -0.012485 0.015693 0.169662 0.985298
2779.9014131400 11.352648  3.367194  0.859234 -0.003997 0.025488 0.152156 0.988020
2780.0011484900 11.472680  3.395939  0.845297 0.002652 0.028058 0.137236 0.990137
2780.1006763000 11.591874  3.429444  0.831473 0.003212 0.024662 0.127841 0.991483
2780.2001314500 11.719089  3.454188  0.858475 0.001678 0.022011 0.123433 0.992107
2780.2996764100 11.849147  3.480124  0.880769 0.003293 0.027883 0.120202 0.992352
2780.3994283900 11.974008  3.508411  0.883555 -0.004441 0.039207 0.114086 0.992687
2780.4994130100 12.096137  3.546105  0.873158 -0.009791 0.042347 0.106187 0.993396
2780.5995724100 12.210202  3.580289  0.849165 -0.011115 0.035625 0.097488 0.994537
2780.6998561400 12.326509  3.617320  0.865660 -0.008240 0.018093 0.089252 0.995811
2780.8001993200 12.436007  3.640850  0.885788 -0.009410 0.010341 0.078830 0.996790
2780.9005886000 12.559305  3.666213  0.907663 -0.016980 0.016676 0.067125 0.997461
2781.0009230900 12.678438  3.683186  0.892666 -0.019724 0.023800 0.052865 0.998123
2781.1011344900 12.797296  3.690393  0.869544 -0.015547 0.024159 0.039416 0.998810
2781.2010671100 12.925541  3.689241  0.850184 -0.011690 0.018908 0.030957 0.999274
2781.3007662400 13.054327  3.688597  0.876695 -0.011910 0.007866 0.027393 0.999523
2781.4003444100 13.176709  3.685573  0.888149 -0.020322 0.013803 0.025683 0.999368
2781.4999872900 13.307256  3.693424  0.900741 -0.022329 0.026743 0.025783 0.999060
2781.5996676900 13.437610  3.705627  0.885350 -0.024780 0.035873 0.030074 0.998596
2781.6994163000 13.562496  3.711036  0.857366 -0.021735 0.034910 0.034325 0.998564
2781.7993517600 13.691140  3.716715  0.850533 -0.018692 0.023696 0.035659 0.998908
2781.8995411700 13.808326  3.725855  0.887740 -0.018772 0.009619 0.033076 0.999230
2781.9999714000 13.925698  3.731230  0.901058 -0.017659 0.014784 0.026918 0.999372
2782.1003774100 14.054935  3.734775  0.909707 -0.015466 0.022245 0.019709 0.999439
2782.2007598500 14.173300  3.730024  0.895104 -0.008525 0.025000 0.010258 0.999599
2782.3009898200 14.294843  3.728776  0.875194 -0.004615 0.021553 0.002422 0.999754
