#timestamp tx ty tz qx qy qz qw
1239.1454211200  0.014933 -0.015516  0.000090 -0.000095 -0.000331 0.000430 1.000000
1239.1954211200  0.015829 -0.015850  0.000426 -0.000105 -0.000422 0.000439 1.000000
1239.2454152200  0.018285 -0.015299  0.000492 -0.000094 -0.000452 0.000439 1.000000
1239.2953971400  0.020754 -0.014967  0.001236 -0.000118 -0.000554 0.000451 1.000000
1239.3453724700  0.024681 -0.014749  0.000716 -0.000129 -0.000725 0.000474 1.000000
1239.3953421900  0.029280 -0.014921  0.000001 -0.000170 -0.000816 0.000492 1.000000
1239.4453048800  0.035422 -0.014375 -0.000777 -0.000244 -0.001065 0.000508 0.999999
1239.4952720500  0.041972 -0.014833 -0.000181 -0.000289 -0.001107 0.000539 0.999999
1239.5452405600  0.049315 -0.013520  0.000748 -0.000258 -0.001130 0.000552 0.999999
1239.5952071000  0.058412 -0.014387 -0.000029 -0.000301 -0.001219 0.000570 0.999999
1239.6451798900  0.069805 -0.014498 -0.000208 -0.000265 -0.001164 0.000594 0.999999
1239.6951556600  0.081185 -0.014260  0.000428 -0.000214 -0.001322 0.000635 0.999999
1239.7451362500  0.095232 -0.015760  0.000636 -0.000206 -0.001376 0.000657 0.999999
1239.7951209900  0.109611 -0.015537 -0.000013 -0.000227 -0.001566 0.000688 0.999999
1239.8451154000  0.126450 -0.016942 -0.000287 -0.000205 -0.001637 0.000746 0.999998
1239.8951279800  0.144863 -0.016371  0.000605 -0.000186 -0.001687 0.000812 0.999998
1239.9451446300  0.166342 -0.015533  0.000385 -0.000141 -0.001812 0.000898 0.999998
1239.9951558200  0.190358 -0.017661 -0.000151 -0.000179 -0.001788 0.000940 0.999998
1240.0451715800  0.215665 -0.018376  0.000259 -0.000149 -0.001899 0.000987 0.999998
1240.0951865900  0.244647 -0.018121  0.000771 -0.000184 -0.001959 0.001046 0.999998
1240.1451920100  0.272773 -0.018372  0.000177 -0.000264 -0.002067 0.001144 0.999997
1240.1952065400  0.305418 -0.018053  0.000039 -0.000386 -0.002208 0.001257 0.999997
1240.2452156800  0.338802 -0.018416  0.001628 -0.000480 -0.002146 0.001353 0.999997
1240.2952195600  0.377809 -0.018471  0.000341 -0.000552 -0.002269 0.001429 0.999996
1240.3452298200  0.416852 -0.018901 -0.000084 -0.000578 -0.002297 0.001508 0.999996
1240.3952358800  0.460686 -0.019871  0.000032 -0.000477 -0.002269 0.001597 0.999996
1240.4452464500  0.503452 -0.020909  0.000630 -0.000460 -0.002284 0.001717 0.999996
1240.4952551800  0.550582 -0.022259 -0.002162 -0.000368 -0.002256 0.001855 0.999996
1240.5452523600  0.602466 -0.023518 -0.000904 -0.000336 -0.002612 0.002024 0.999995
1240.5952422800  0.651851 -0.025717 -0.001710 -0.000286 -0.002654 0.002141 0.999994
1240.6452240600  0.707479 -0.027838 -0.001002 -0.000193 -0.002787 0.002248 0.999994
1240.6951938800  0.764959 -0.028472 -0.001385 -0.000245 -0.002756 0.002294 0.999994
1240.7451533100  0.824385 -0.028283 -0.000307 -0.000335 -0.002858 0.002367 0.999993
1240.7951179400  0.888228 -0.028868 -0.001099 -0.000403 -0.003097 0.002464 0.999992
1240.8450781000  0.952140 -0.028356 -0.000250 -0.000559 -0.003499 0.002616 0.999990
1240.8950389700  1.017870 -0.029068 -0.001702 -0.000726 -0.003879 0.002786 0.999988
1240.9450084700  1.090184 -0.030293 -0.003233 -0.000798 -0.004020 0.002986 0.999987
1240.9949922600  1.162156 -0.030763 -0.003556 -0.000573 -0.004384 0.003174 0.999985
1241.0449717100  1.240154 -0.034133 -0.002997 -0.000225 -0.004356 0.003380 0.999985
1241.0949657800  1.321879 -0.037376 -0.003430 0.000021 -0.004946 0.003557 0.999981
1241.1449574500  1.406043 -0.038389 -0.004743 0.000180 -0.005240 0.003673 0.999979
1241.1949554700  1.491807 -0.041092 -0.003146 0.000582 -0.005346 0.003826 0.999978
1241.2449553300  1.583825 -0.045447 -0.006521 0.000676 -0.005452 0.003981 0.999977
1241.2949601400  1.678882 -0.047635 -0.004258 0.000744 -0.005172 0.004159 0.999978
1241.3449686300  1.777019 -0.048410 -0.003526 0.000407 -0.005347 0.004346 0.999976
1241.3949862500  1.874977 -0.047519 -0.002712 -0.000133 -0.005297 0.004495 0.999976
1241.4449985200  1.979644 -0.044890 -0.000296 -0.000588 -0.005954 0.004651 0.999971
1241.4950207600  2.086180 -0.045251  0.001461 -0.001311 -0.006714 0.004786 0.999965
1241.5450372000  2.194280 -0.044737 -0.000283 -0.001806 -0.007035 0.004796 0.999962
1241.5950531700  2.310472 -0.046295  0.000676 -0.002103 -0.007682 0.004742 0.999957
1241.6450656800  2.427547 -0.048220 -0.006217 -0.001833 -0.007549 0.004655 0.999959
1241.6950753200  2.549462 -0.052635 -0.002723 -0.001032 -0.008062 0.004575 0.999957
1241.7450775700  2.677127 -0.059381 -0.002022 -0.000565 -0.008061 0.004537 0.999957
1241.7950783200  2.806840 -0.064180 -0.000735 -0.000338 -0.007678 0.004433 0.999961
1241.8450705300  2.941031 -0.068208  0.001524 -0.000199 -0.007458 0.004361 0.999963
1241.8950595300  3.076690 -0.070003 -0.001246 -0.000285 -0.006964 0.004307 0.999966
1241.9450421300  3.215402 -0.072239 -0.007158 -0.000316 -0.006688 0.004298 0.999968
1241.9950292500  3.354728 -0.074930 -0.005863 -0.000188 -0.006742 0.004329 0.999968
1242.0450219000  3.498181 -0.079534 -0.008124 -0.000251 -0.006515 0.004255 0.999970
1242.0950186300  3.646355 -0.083351 -0.007666 -0.000201 -0.006472 0.004077 0.999971
1242.1450107000  3.798390 -0.086068 -0.010007 -0.000151 -0.006023 0.003956 0.999974
1242.1950020700  3.951885 -0.088597 -0.012680 -0.000048 -0.005711 0.003870 0.999976
1242.2449942200  4.108261 -0.093221 -0.011149 -0.000064 -0.005829 0.003770 0.999976
1242.2949893500  4.267567 -0.097398 -0.013610 -0.000091 -0.005312 0.003685 0.999979
1242.3450138500  4.433000 -0.100422 -0.010417 -0.000128 -0.005029 0.003586 0.999981
1242.3950344100  4.598217 -0.104394 -0.012430 -0.000362 -0.004086 0.003506 0.999985
1242.4450451800  4.769655 -0.106241 -0.013521 -0.000204 -0.003113 0.003461 0.999989
1242.4950472800  4.941541 -0.111903 -0.021078 -0.000030 -0.001112 0.003521 0.999993
1242.5450421100  5.117581 -0.116889 -0.018755 0.000159 -0.000857 0.003556 0.999993
1242.5950301200  5.290766 -0.121913 -0.030989 0.000757 -0.000157 0.003395 0.999994
1242.6450322100  5.472480 -0.131352 -0.030756 0.002220 -0.000196 0.003170 0.999992
1242.6950292700  5.656005 -0.141101 -0.037932 0.003556 0.001208 0.003104 0.999988
1242.7450251000  5.841578 -0.151220 -0.037398 0.004610 0.001074 0.003062 0.999984
1242.7950166700  6.028812 -0.160043 -0.043943 0.005528 0.001177 0.003099 0.999979
1242.8449964100  6.219323 -0.166883 -0.038795 0.006282 0.000402 0.003196 0.999975
1242.8949818100  6.409370 -0.171287 -0.035025 0.005768 -0.000185 0.003388 0.999978
1242.9449597800  6.602223 -0.173556 -0.034546 0.004956 -0.000999 0.003478 0.999981
1242.9949420200  6.796574 -0.174317 -0.030812 0.004287 -0.002573 0.003655 0.999981
1243.0449315000  6.993442 -0.175800 -0.028573 0.003417 -0.003745 0.003827 0.999980
1243.0949217100  7.195710 -0.175097 -0.025944 0.002504 -0.004883 0.003910 0.999977
1243.1449074900  7.397259 -0.173771 -0.026010 0.001747 -0.005977 0.004038 0.999972
1243.1949064000  7.604228 -0.176702 -0.036985 0.001436 -0.006666 0.004074 0.999968
1243.2448992200  7.814286 -0.181002 -0.040475 0.002284 -0.007471 0.004243 0.999960
1243.2948987900  8.026869 -0.188490 -0.044077 0.002947 -0.009060 0.004560 0.999944
1243.3448901800  8.238579 -0.195776 -0.054234 0.003893 -0.009815 0.004727 0.999933
1243.3948906200  8.456976 -0.206542 -0.052926 0.005115 -0.010822 0.004714 0.999917
1243.4448939400  8.678529 -0.214027 -0.050531 0.005376 -0.010091 0.004754 0.999923
1243.4949039700  8.912172 -0.219008 -0.050063 0.005227 -0.008468 0.004765 0.999939
1243.5449152400  9.146088 -0.223273 -0.044117 0.005041 -0.005443 0.005030 0.999960
1243.5949293400  9.376425 -0.223526 -0.048772 0.004632 -0.001174 0.005204 0.999975
1243.6449411700  9.609720 -0.225952 -0.047976 0.004479 0.000444 0.005268 0.999976
1243.6949520400  9.837093 -0.231509 -0.052283 0.004877 0.003189 0.005325 0.999969
1243.7449594000 10.065191 -0.235707 -0.051662 0.004472 0.002699 0.005215 0.999973
1243.7949645300 10.285093 -0.237090 -0.046274 0.004277 0.001769 0.005378 0.999975
1243.8449612200 10.503884 -0.242894 -0.058972 0.004268 0.001775 0.005284 0.999975
1243.8949572900 10.723079 -0.243919 -0.043433 0.004358 -0.001682 0.005400 0.999975
1243.9449474700 10.941372 -0.248189 -0.063711 0.004470 -0.000266 0.005480 0.999975
1243.9949292500 11.164386 -0.253259 -0.055999 0.004473 -0.001939 0.005522 0.999973
1244.0449029500 11.381779 -0.256231 -0.062360 0.004207 -0.001398 0.005672 0.999974
1244.0948811800 11.605243 -0.261626 -0.068412 0.004204 -0.000799 0.005585 0.999975
1244.1448701700 11.827470 -0.264138 -0.059665 0.004316 -0.001599 0.005611 0.999974
1244.1948590000 12.048643 -0.268844 -0.071960 0.004402 -0.000159 0.005648 0.999974
1244.2448457300 12.272909 -0.272716 -0.060625 0.004172 -0.001753 0.005723 0.999973
1244.2948428300 12.491762 -0.274954 -0.073074 0.004180 -0.000779 0.005831 0.999974
1244.3448358900 12.714609 -0.280971 -0.073625 0.004545 -0.000722 0.005814 0.999973
1244.3948223500 12.938305 -0.286929 -0.072075 0.004516 -0.000374 0.005873 0.999973
1244.4448219600 13.162555 -0.291417 -0.077666 0.004212 -0.000183 0.005768 0.999974
1244.4948293600 13.383489 -0.292794 -0.064188 0.003828 -0.001818 0.005842 0.999974
1244.5448418200 13.607481 -0.294988 -0.078116 0.003489 -0.000909 0.005813 0.999977
1244.5948560700 13.836001 -0.298283 -0.070302 0.003562 -0.001771 0.005791 0.999975
1244.6448605000 14.059762 -0.300328 -0.072729 0.002985 -0.001581 0.005866 0.999977
1244.6948598900 14.292592 -0.302602 -0.090339 0.003295 -0.000987 0.005748 0.999978
1244.7448516900 14.520330 -0.310335 -0.083926 0.003959 -0.001588 0.005700 0.999975
1244.7948348400 14.753459 -0.317652 -0.092453 0.004426 -0.001122 0.005495 0.999974
1244.8448133800 14.982592 -0.323649 -0.085701 0.004775 -0.002341 0.005460 0.999971
1244.8947923200 15.212754 -0.328525 -0.084461 0.004669 -0.003123 0.005441 0.999969
1244.9447785900 15.447973 -0.332780 -0.087552 0.004690 -0.003358 0.005386 0.999969
1244.9947647100 15.686597 -0.336455 -0.077826 0.004538 -0.004233 0.005465 0.999966
1245.0447540000 15.925065 -0.339225 -0.087038 0.003990 -0.003254 0.005431 0.999972
1245.0947431900 16.171497 -0.340619 -0.089057 0.003786 -0.003395 0.005328 0.999973
1245.1447331700 16.414146 -0.343704 -0.088786 0.003437 -0.003468 0.005276 0.999974
1245.1947265100 16.663689 -0.346798 -0.098136 0.003307 -0.003370 0.005262 0.999975
1245.2447291400 16.909042 -0.351962 -0.092540 0.003348 -0.004389 0.005350 0.999970
1245.2947260200 17.160627 -0.358019 -0.106369 0.003922 -0.003550 0.005401 0.999971
1245.3447343200 17.417383 -0.367686 -0.093649 0.004751 -0.004711 0.005296 0.999964
1245.3947379500 17.665646 -0.374188 -0.099158 0.004588 -0.003422 0.005309 0.999970
1245.4447410300 17.930794 -0.378960 -0.106037 0.004370 -0.002880 0.005217 0.999973
1245.4947419600 18.184706 -0.379867 -0.100578 0.004044 -0.003413 0.005238 0.999972
1245.5447394200 18.450163 -0.386783 -0.110871 0.004412 -0.002285 0.005186 0.999974
1245.5947306600 18.710953 -0.391291 -0.097376 0.003966 -0.003352 0.005203 0.999973
1245.6447249000 18.969469 -0.393990 -0.103641 0.003622 -0.003014 0.005199 0.999975
1245.6947131100 19.238352 -0.398684 -0.103993 0.003713 -0.003295 0.005107 0.999975
1245.7447077000 19.501125 -0.402516 -0.102492 0.003528 -0.003551 0.005073 0.999975
1245.7946946200 19.773556 -0.406241 -0.110400 0.003468 -0.003260 0.005107 0.999976
1245.8446872300 20.041882 -0.409911 -0.105742 0.002985 -0.004173 0.005201 0.999973
1245.8946834000 20.317608 -0.414434 -0.111785 0.002866 -0.003447 0.005157 0.999977
1245.9446830900 20.596388 -0.418467 -0.117684 0.002885 -0.003257 0.005109 0.999978
1245.9946834300 20.870464 -0.426354 -0.110148 0.003317 -0.003512 0.005147 0.999975
1246.0446893700 21.148226 -0.432202 -0.114792 0.003155 -0.003501 0.005170 0.999976
1246.0946855300 21.426474 -0.436546 -0.112950 0.002971 -0.004374 0.005144 0.999973
1246.1446795600 21.705425 -0.441701 -0.115235 0.002868 -0.004149 0.005205 0.999974
1246.1946672000 21.991917 -0.446696 -0.116731 0.002840 -0.004381 0.005225 0.999973
1246.2446464300 22.273922 -0.452474 -0.112598 0.002492 -0.004730 0.005360 0.999971
1246.2946257300 22.564003 -0.455641 -0.123028 0.002516 -0.004339 0.005426 0.999973
1246.3446083000 22.848547 -0.461576 -0.115092 0.002651 -0.005330 0.005553 0.999967
1246.3945947600 23.143461 -0.464471 -0.121674 0.002475 -0.004844 0.005675 0.999969
1246.4445838700 23.433792 -0.468409 -0.120385 0.002104 -0.005753 0.005779 0.999965
1246.4945870000 23.730127 -0.472039 -0.125874 0.001988 -0.005669 0.005807 0.999965
1246.5445922300 24.028315 -0.475438 -0.115995 0.001891 -0.005414 0.005898 0.999966
1246.5946057700 24.326742 -0.479621 -0.118257 0.001932 -0.004570 0.006005 0.999970
1246.6446196400 24.625555 -0.484644 -0.115843 0.001731 -0.004509 0.006165 0.999969
1246.6946311100 24.928074 -0.489892 -0.125356 0.001769 -0.004377 0.006235 0.999969
1246.7446368500 25.231304 -0.497591 -0.121025 0.001864 -0.005330 0.006280 0.999964
1246.7946406100 25.539028 -0.502160 -0.128096 0.001587 -0.005451 0.006288 0.999964
1246.8446290300 25.847921 -0.503615 -0.129950 0.001607 -0.005515 0.006351 0.999963
1246.8946217800 26.155016 -0.509256 -0.132142 0.002066 -0.005159 0.006381 0.999964
1246.9446086100 26.467817 -0.516363 -0.133251 0.002264 -0.005095 0.006465 0.999964
1246.9945963800 26.779280 -0.522801 -0.130350 0.002115 -0.005644 0.006598 0.999960
1247.0445755700 27.098549 -0.526222 -0.136882 0.002272 -0.004706 0.006537 0.999965
1247.0945428700 27.415045 -0.530782 -0.129762 0.002534 -0.004985 0.006564 0.999963
1247.1445196500 27.731174 -0.537311 -0.132597 0.002346 -0.004453 0.006719 0.999965
1247.1944875100 28.051304 -0.541511 -0.134841 0.002372 -0.004538 0.006806 0.999964
1247.2444562800 28.373714 -0.547786 -0.132393 0.002670 -0.004461 0.006845 0.999963
1247.2944377800 28.702251 -0.551765 -0.131467 0.002575 -0.003857 0.006870 0.999966
1247.3444202000 29.020969 -0.553082 -0.132974 0.002112 -0.004283 0.006937 0.999965
1247.3944079000 29.350016 -0.558531 -0.153411 0.002650 -0.002316 0.006912 0.999970
1247.4444055200 29.679516 -0.566828 -0.142920 0.003171 -0.003031 0.006944 0.999966
1247.4944038100 30.007816 -0.577832 -0.141428 0.002906 -0.002013 0.006970 0.999969
1247.5444123800 30.335579 -0.581498 -0.133654 0.002692 -0.002769 0.006869 0.999969
1247.5944082000 30.660860 -0.581400 -0.147043 0.002619 -0.003592 0.006828 0.999967
1247.6444050200 30.986517 -0.586162 -0.145610 0.002639 -0.004244 0.006724 0.999965
1247.6943988400 31.318707 -0.590425 -0.153170 0.002781 -0.004706 0.006632 0.999963
1247.7443939300 31.652643 -0.595803 -0.150978 0.002277 -0.005086 0.006664 0.999962
1247.7943906900 31.987505 -0.600658 -0.152125 0.002723 -0.004425 0.006544 0.999965
1247.8444005000 32.319157 -0.611277 -0.144284 0.003502 -0.005057 0.006372 0.999961
1247.8944182900 32.656208 -0.621301 -0.148158 0.004261 -0.003865 0.006234 0.999964
1247.9444284200 32.992390 -0.624806 -0.156059 0.004291 -0.004010 0.006178 0.999964
1247.9944355400 33.335899 -0.632502 -0.168538 0.004783 -0.002589 0.006178 0.999966
1248.0444384400 33.671299 -0.641495 -0.162175 0.005016 -0.003043 0.006165 0.999964
1248.0944381800 34.016056 -0.648074 -0.157734 0.004068 -0.001966 0.006105 0.999971
1248.1444454600 34.354275 -0.653739 -0.149841 0.004233 -0.002404 0.005892 0.999971
1248.1944645400 34.689518 -0.663575 -0.156005 0.005371 -0.002832 0.005758 0.999965
1248.2444845700 35.026127 -0.673505 -0.148864 0.005639 -0.003325 0.005710 0.999962
1248.2944939200 35.364159 -0.677361 -0.157792 0.006126 -0.003742 0.005552 0.999959
1248.3444965200 35.705097 -0.685423 -0.163131 0.006096 -0.003444 0.005291 0.999961
1248.3944860700 36.045830 -0.691448 -0.169794 0.006361 -0.004908 0.005005 0.999955
1248.4444636100 36.375885 -0.705978 -0.169489 0.006908 -0.005039 0.004698 0.999952
1248.4944303600 36.728558 -0.709215 -0.165414 0.007597 -0.004819 0.004198 0.999951
1248.5443945300 37.057213 -0.726101 -0.163226 0.008318 -0.004672 0.003973 0.999947
1248.5943688500 37.408379 -0.736064 -0.156122 0.008775 -0.004296 0.003603 0.999946
1248.6443355600 37.739399 -0.747672 -0.151250 0.007401 -0.004697 0.003388 0.999956
1248.6943161300 38.082108 -0.747887 -0.161470 0.007757 -0.005487 0.002766 0.999951
1248.7442944300 38.418846 -0.758654 -0.164089 0.007331 -0.005680 0.002387 0.999954
1248.7942624300 38.767509 -0.768796 -0.155965 0.007185 -0.005325 0.002150 0.999958
1248.8442360900 39.108273 -0.778206 -0.161491 0.006722 -0.004804 0.001781 0.999964
1248.8942116600 39.452087 -0.790215 -0.159475 0.008473 -0.004268 0.001222 0.999954
1248.9442032800 39.789238 -0.808553 -0.145947 0.008308 -0.004282 0.000693 0.999956
1248.9942018800 40.127258 -0.814578 -0.136295 0.007275 -0.005392 0.000221 0.999959
1249.0441902700 40.465462 -0.823964 -0.146925 0.006644 -0.005526 -0.000257 0.999963
1249.0941793900 40.804260 -0.827787 -0.154886 0.006467 -0.006233 -0.000754 0.999959
1249.1441669700 41.144810 -0.834154 -0.167637 0.005360 -0.005983 -0.000992 0.999967
1249.1941629500 41.483295 -0.841296 -0.154164 0.004478 -0.006788 -0.001232 0.999966
1249.2441695800 41.825317 -0.856726 -0.148856 0.004311 -0.006224 -0.001498 0.999970
1249.2941969600 42.153702 -0.872840 -0.115963 0.003974 -0.006780 -0.001930 0.999967
1249.3442406300 42.498028 -0.882063 -0.135483 0.003649 -0.005794 -0.002389 0.999974
1249.3942940600 42.837952 -0.893469 -0.136818 0.003545 -0.005736 -0.002841 0.999973
1249.4443434300 43.182060 -0.901151 -0.153529 0.004112 -0.004794 -0.003169 0.999975
1249.4943918100 43.517677 -0.913089 -0.147008 0.004166 -0.005171 -0.003324 0.999972
1249.5444231600 43.848705 -0.925817 -0.137176 0.003872 -0.005912 -0.003493 0.999969
1249.5944687700 44.182228 -0.941578 -0.129126 0.003460 -0.005491 -0.003678 0.999972
1249.6444963600 44.513092 -0.954116 -0.113148 0.003254 -0.005883 -0.003953 0.999970
1249.6945218100 44.847885 -0.968499 -0.120732 0.003114 -0.005175 -0.004149 0.999973
1249.7445379700 45.181839 -0.977788 -0.122894 0.003685 -0.005040 -0.004414 0.999971
1249.7945313100 45.510345 -0.990485 -0.134203 0.003667 -0.005442 -0.004566 0.999968
1249.8445041500 45.841221 -1.001230 -0.138958 0.004560 -0.004792 -0.004791 0.999967
1249.8944772200 46.174049 -1.023894 -0.142268 0.005871 -0.001423 -0.004910 0.999970
1249.9444588300 46.498425 -1.042328 -0.116126 0.006160 -0.001713 -0.005166 0.999966
1249.9944512800 46.826244 -1.056321 -0.123920 0.005906 -0.000757 -0.005389 0.999968
1250.0444399700 47.141167 -1.064041 -0.115124 0.006282 -0.003151 -0.005659 0.999959
1250.0944265800 47.465775 -1.084931 -0.131926 0.006629 -0.002182 -0.005675 0.999960
1250.1444033400 47.789848 -1.095595 -0.125593 0.007174 -0.002555 -0.005723 0.999955
1250.1943807800 48.099808 -1.113442 -0.122667 0.006580 -0.003359 -0.005810 0.999956
1250.2443539400 48.422115 -1.127680 -0.116752 0.007487 -0.002885 -0.006125 0.999949
1250.2943279800 48.730587 -1.141752 -0.103697 0.006556 -0.006200 -0.006315 0.999939
1250.3443003600 49.046803 -1.154637 -0.121224 0.005997 -0.004726 -0.006435 0.999950
1250.3942714300 49.356812 -1.161922 -0.110353 0.005686 -0.006504 -0.006520 0.999941
1250.4442397400 49.669041 -1.179796 -0.117092 0.005219 -0.005270 -0.006391 0.999952
1250.4942099300 49.983257 -1.190089 -0.105615 0.005642 -0.005126 -0.006377 0.999951
1250.5441855800 50.288296 -1.206594 -0.105979 0.004991 -0.005170 -0.006323 0.999954
1250.5941683600 50.603600 -1.214890 -0.115053 0.006110 -0.003502 -0.006353 0.999955
1250.6441493200 50.904995 -1.233386 -0.100309 0.006290 -0.004182 -0.006339 0.999951
1250.6941390400 51.218487 -1.242922 -0.110531 0.006393 -0.002424 -0.006319 0.999957
1250.7441351500 51.515266 -1.253653 -0.101505 0.006561 -0.003462 -0.006306 0.999953
1250.7941352400 51.817101 -1.269850 -0.106165 0.007020 -0.002262 -0.006184 0.999954
1250.8441342700 52.113148 -1.283980 -0.090887 0.007149 -0.002593 -0.006122 0.999952
1250.8941357700 52.401001 -1.294956 -0.084677 0.006383 -0.003846 -0.006007 0.999954
1250.9441353100 52.692284 -1.304763 -0.089470 0.005856 -0.004175 -0.005946 0.999956
1250.9941314600 52.981728 -1.314569 -0.090398 0.006238 -0.004810 -0.005858 0.999952
1251.0441367300 53.270664 -1.330736 -0.086188 0.005843 -0.004364 -0.005615 0.999958
1251.0941297400 53.557201 -1.333762 -0.082483 0.005235 -0.005049 -0.005354 0.999959
1251.1441314200 53.841049 -1.343953 -0.093098 0.005172 -0.005637 -0.005070 0.999958
1251.1941333300 54.125076 -1.358188 -0.079291 0.005284 -0.005266 -0.004644 0.999961
1251.2441381800 54.403374 -1.365952 -0.065666 0.004428 -0.005831 -0.003959 0.999965
1251.2941485300 54.683750 -1.371938 -0.071222 0.002791 -0.005588 -0.003228 0.999975
1251.3441533200 54.963100 -1.372092 -0.073187 0.002862 -0.005603 -0.002567 0.999977
1251.3941697600 55.240520 -1.379135 -0.071961 0.002699 -0.005505 -0.001641 0.999980
1251.4441758100 55.512623 -1.387668 -0.066075 0.002518 -0.004880 -0.000598 0.999985
1251.4941744200 55.786518 -1.390153 -0.069871 0.002175 -0.004581 0.000618 0.999987
1251.5441706600 56.056366 -1.394757 -0.065822 0.002486 -0.004463 0.001964 0.999985
1251.5941554600 56.322319 -1.398390 -0.059819 0.002686 -0.004335 0.003627 0.999980
1251.6441276000 56.586311 -1.399633 -0.055471 0.002254 -0.004414 0.005545 0.999972
1251.6941044200 56.851315 -1.395440 -0.059121 0.002196 -0.004090 0.007655 0.999960
1251.7440790200 57.108791 -1.392897 -0.054898 0.002317 -0.004999 0.009998 0.999935
1251.7940715300 57.372131 -1.389470 -0.060832 0.002469 -0.004619 0.012714 0.999905
1251.8440563000 57.626251 -1.381216 -0.052649 0.002708 -0.004904 0.015839 0.999859
1251.8940460200 57.879982 -1.374582 -0.052035 0.002645 -0.004953 0.019153 0.999801
1251.9440369500 58.135300 -1.362049 -0.051727 0.003102 -0.004558 0.022856 0.999724
1251.9940312600 58.381947 -1.350976 -0.044718 0.003581 -0.005012 0.026819 0.999621
1252.0440287000 58.635391 -1.332877 -0.048998 0.004045 -0.003897 0.031121 0.999500
1252.0940262500 58.875031 -1.312249 -0.039189 0.004227 -0.004903 0.035733 0.999340
1252.1440222900 59.119007 -1.289768 -0.045049 0.004632 -0.004834 0.040647 0.999151
1252.1940135600 59.358963 -1.263458 -0.040608 0.005453 -0.005061 0.046082 0.998910
1252.2440032100 59.596935 -1.235787 -0.037334 0.005942 -0.005136 0.051956 0.998618
1252.2939968200 59.835648 -1.203275 -0.036118 0.006549 -0.004907 0.058187 0.998272
1252.3439807100 60.068546 -1.169777 -0.031767 0.007104 -0.005176 0.064805 0.997859
1252.3939679500 60.302193 -1.129661 -0.033113 0.007600 -0.004449 0.071759 0.997383
1252.4439528000 60.529976 -1.085724 -0.027255 0.007762 -0.004692 0.079046 0.996830
1252.4939363600 60.757687 -1.036916 -0.029303 0.007569 -0.004262 0.086572 0.996208
1252.5439153200 60.978813 -0.984556 -0.024023 0.007720 -0.004226 0.094195 0.995515
1252.5938939700 61.196388 -0.927624 -0.020102 0.007677 -0.004739 0.102001 0.994743
